-0.14,0.96,122.68,28.21
-0.74,0.31,113.5,-80.92
1.13,2.36,-15.0,59.0
-0.76,1.56,100.65,-19.79
1.05,1.79,-9.73,90.94
1.08,1.09,9.52,121.27
1.52,1.38,-49.04,99.05
-0.09,1.4,99.83,45.41
1.37,1.29,-31.59,109.75
0.22,-0.51,136.63,3.04
-0.12,1.69,85.43,44.7
-0.24,0.11,138.07,-27.57
1.34,-0.0,32.25,137.26
0.2,2.11,47.23,57.73
0.52,-0.03,123.16,68.62
0.35,2.43,29.34,48.95
-0.03,1.71,79.97,52.09
1.16,0.43,33.29,133.83
-0.15,1.8,80.68,41.98
0.82,3.03,16.9,27.09
1.67,-0.25,-0.26,139.95
-0.23,0.71,132.52,5.79
1.25,1.71,-26.98,91.55
-0.64,1.06,119.2,-28.93
-0.43,0.65,131.85,-23.85
0.34,1.33,75.63,83.41
0.21,1.13,96.69,71.47
0.35,-0.59,134.21,16.42
0.01,0.55,132.59,30.08
1.21,-0.39,67.88,120.68
1.53,1.39,-50.15,98.02
1.11,1.58,-11.25,101.03
-0.19,1.59,93.8,37.96
0.36,0.89,97.83,82.49
1.34,0.04,30.1,137.72
0.27,0.99,99.7,75.3
0.08,1.29,96.69,60.77
0.81,2.96,14.8,29.96
-0.23,1.74,87.08,35.29
1.58,2.56,-30.58,39.76
0.67,2.84,16.1,33.6
1.05,0.55,41.19,129.57
1.22,1.17,-10.63,118.32
0.11,2.55,36.74,34.92
-0.73,-0.5,82.47,-109.19
0.86,1.88,5.49,86.67
0.44,0.73,99.27,87.27
1.07,2.4,-10.77,57.7
0.26,-0.22,138.07,24.31
1.34,1.63,-34.52,93.11
0.53,-0.07,123.48,67.89
-0.44,0.74,130.35,-20.38
1.52,0.67,-27.55,130.68
0.08,2.22,49.08,47.89
-0.33,-0.07,132.02,-49.29
0.17,0.49,128.21,48.27
1.32,2.89,-5.14,35.11
1.16,0.4,34.94,133.84
0.41,0.26,121.98,68.43
1.5,0.98,-37.31,119.58
1.21,-0.33,65.4,122.85
-0.11,2.22,57.24,37.76
-0.24,1.38,106.5,29.53
-0.19,-0.04,138.0,-28.78
0.54,-0.16,124.84,64.62
0.11,2.31,44.19,45.77
-0.55,-0.42,104.41,-90.32
1.01,-0.56,95.26,96.75
0.54,0.92,79.84,98.88
0.04,0.04,140.76,7.83
0.52,1.64,44.07,88.46
0.84,-0.14,99.47,99.47
0.92,-0.11,90.02,108.26
0.47,0.87,89.26,92.49
0.55,-0.66,127.98,38.91
-0.19,1.99,71.96,37.32
-0.51,1.29,114.16,-3.3
-0.28,2.57,46.42,17.61
-0.68,2.76,40.06,-6.05
0.46,2.38,24.54,54.52
0.09,2.19,49.83,49.47
0.0,-0.43,135.99,-22.93
1.72,1.0,-62.97,107.55
0.69,0.76,72.95,109.34
-0.46,3.07,29.65,-10.3
0.89,2.45,0.21,55.99
-0.71,2.31,63.61,-1.08
0.62,-0.51,124.66,56.01
0.89,3.1,17.76,25.57
1.2,0.83,6.78,129.46
-0.63,0.25,120.57,-71.07
0.31,-0.39,136.72,21.84
-0.05,1.29,103.76,47.72
1.23,1.11,-9.51,120.57
1.02,3.07,12.95,28.59
1.64,2.32,-43.53,45.64
-0.1,0.95,121.87,32.73
0.35,1.47,67.22,82.79
0.09,1.4,90.09,62.55
-0.6,2.13,73.22,6.39
-0.54,3.13,26.92,-15.39
-0.15,1.68,87.28,42.1
1.7,1.26,-65.18,95.22
1.31,2.38,-24.76,54.42
0.69,2.14,13.98,71.6
0.25,1.12,94.3,75.17
1.11,-0.24,73.71,119.07
0.87,0.78,51.1,120.56
1.74,0.17,-32.78,136.64
0.71,-0.61,119.94,61.55
1.38,-0.58,54.63,123.89
1.7,1.42,-66.07,86.47
0.53,2.4,20.43,55.03
0.85,-0.55,109.3,80.86
0.35,2.52,27.8,44.24
0.33,0.88,100.78,79.33
-0.18,1.2,113.4,31.47
0.6,1.67,35.58,90.65
-0.34,1.95,78.92,26.28
0.38,0.73,104.32,81.16
1.46,2.4,-31.9,49.27
1.12,0.27,47.36,131.51
-0.01,0.65,130.11,31.99
1.44,0.75,-20.7,130.05
-0.11,2.54,43.83,26.48
-0.57,3.01,30.39,-10.91
-0.54,2.47,54.43,7.27
-0.18,1.9,76.43,38.99
1.02,1.68,-4.71,96.79
0.32,1.38,74.55,81.59
1.15,0.69,20.5,131.52
1.36,1.39,-32.84,105.09
0.04,2.39,44.28,39.36
1.51,2.6,-25.94,40.52
-0.56,-0.74,87.58,-98.68
-0.28,-0.71,112.83,-69.75
-0.2,0.37,138.49,-7.78
0.99,-0.46,94.64,99.7
0.65,-0.2,117.99,75.97
1.23,0.94,-2.27,126.47
1.73,2.85,-20.89,30.39
0.5,-0.22,128.33,56.43
0.82,0.3,82.63,112.38
-0.48,2.18,69.2,14.83
0.3,2.88,27.2,23.3
0.35,-0.58,134.34,16.95
1.74,3.05,-10.22,29.94
-0.72,1.44,106.0,-20.44
-0.07,2.48,44.86,30.73
0.9,0.73,50.2,122.27
-0.71,-0.7,74.02,-110.35
-0.54,1.24,115.83,-8.78
1.33,1.53,-32.32,98.8
-0.39,1.45,106.43,15.28
-0.38,2.87,36.13,1.46
1.45,0.76,-22.45,129.51
-0.45,0.94,125.97,-11.52
1.0,-0.38,91.23,104.32
0.23,2.18,42.81,56.35
0.67,-0.03,111.52,86.25
-0.55,2.24,66.78,9.66
0.92,1.52,10.09,103.92
1.31,-0.18,45.64,132.83
-0.67,2.52,52.25,-0.53
0.48,-0.43,131.21,42.46
1.62,0.67,-40.46,127.27
-0.31,0.26,136.83,-28.98
0.79,-0.13,103.98,94.81
-0.37,-0.23,125.57,-62.15
0.85,2.89,11.32,33.63
0.95,0.56,53.37,124.85
1.02,0.39,53.82,127.57
-0.49,2.01,78.67,14.46
1.67,0.96,-56.48,112.5
0.01,2.07,59.18,48.88
-0.7,3.08,25.97,-17.45
0.65,0.21,104.35,93.73
0.84,0.64,62.39,118.81
-0.12,1.41,100.62,42.55
0.72,0.47,85.1,107.77
1.62,2.83,-18.5,32.78
0.44,0.47,111.56,80.05
0.88,1.53,13.87,103.03
1.66,1.02,-56.91,110.15
0.67,2.03,17.68,76.91
-0.34,2.35,57.69,21.1
1.0,2.17,-8.51,70.8
0.27,2.0,47.49,65.03
-0.51,1.05,122.23,-13.71
0.5,2.39,22.2,54.92
-0.31,2.89,35.35,3.05
-0.39,2.85,36.83,1.96
1.65,1.28,-60.58,97.28
1.19,1.42,-15.45,107.72
-0.19,0.5,136.83,0.54
1.6,1.81,-55.54,71.38
0.89,-0.34,101.02,95.58
1.07,1.33,0.73,112.59
0.89,2.95,12.01,31.46
-0.22,1.11,118.54,23.97
1.42,1.76,-42.04,82.91
1.28,0.86,-4.99,128.72
-0.54,2.38,59.13,8.8
1.29,0.01,38.54,135.63
1.08,2.82,0.61,38.02
-0.49,1.53,103.72,6.96
0.0,-0.47,135.04,-24.91
1.01,1.31,8.28,113.1
0.31,1.2,85.24,81.13
0.79,2.44,5.75,56.23
0.09,1.13,104.55,59.38
-0.44,0.88,127.57,-13.2
1.28,0.86,-4.99,128.72
0.07,1.29,97.3,59.8
0.2,2.49,34.8,41.09
0.95,0.98,30.69,121.44
1.53,0.99,-41.2,117.96
1.11,-0.2,72.0,120.45
-0.54,1.41,109.23,-2.18
-0.0,2.24,51.88,43.14
0.84,1.52,18.36,102.78
0.54,1.03,73.81,99.22
1.52,2.83,-15.13,34.46
0.05,0.15,139.8,15.23
-0.27,-0.43,124.95,-58.37
0.99,-0.72,100.19,86.57
-0.37,0.4,135.16,-29.45
0.45,1.34,65.48,91.09
-0.69,1.18,114.86,-28.86
-0.62,2.11,74.43,4.85
1.31,2.38,-24.76,54.42
-0.01,-0.21,139.67,-12.86
-0.44,1.13,120.23,-1.62
1.62,1.07,-53.72,109.9
-0.11,-0.01,140.08,-16.03
0.14,0.79,118.04,56.09
1.06,-0.43,86.48,107.43
1.5,-0.37,29.55,135.53
-0.06,2.26,53.48,39.31
-0.04,1.08,113.77,43.99
1.64,1.8,-58.52,69.62
1.26,-0.45,64.22,121.72
-0.53,-0.59,98.16,-92.98
1.22,0.44,24.65,135.54
-0.3,1.03,123.14,11.26
-0.68,0.87,120.88,-43.69
-0.04,0.79,126.17,34.05
0.59,2.58,16.48,46.28
1.34,3.11,5.41,30.6
0.09,-0.3,139.44,-3.74
-0.4,2.82,37.92,2.84
1.49,0.58,-19.39,134.01
-0.3,0.2,136.88,-30.91
0.62,-0.64,124.98,48.87
-0.25,0.67,133.55,1.15
-0.24,0.28,138.49,-18.24
0.48,1.77,41.73,82.51
0.42,2.52,24.64,46.08
1.04,0.73,32.65,128.08
0.29,3.0,28.01,16.46
-0.69,1.18,114.86,-28.86
1.55,1.08,-46.17,112.91
0.79,1.95,9.91,82.59
0.39,1.79,48.07,77.8
0.08,2.2,49.91,48.61
0.44,-0.26,131.92,46.48
-0.52,-0.23,114.88,-80.22
1.06,2.47,-8.86,54.19
-0.2,0.48,137.14,-1.89
0.6,2.1,21.25,72.07
1.21,1.17,-9.45,118.42
1.2,-0.46,71.78,117.24
1.37,1.64,-37.37,91.49
-0.2,0.91,126.0,18.77
-0.73,2.22,68.52,-2.53
0.39,1.21,77.94,87.67
1.31,2.75,-11.21,39.39
-0.36,-0.52,115.53,-72.69
1.74,-0.54,5.45,136.03
1.69,0.85,-55.57,116.52
-0.01,1.35,98.58,52.68
0.5,0.66,97.44,91.65
-0.75,1.16,113.37,-36.7
-0.62,1.58,101.54,-4.91
-0.44,1.59,100.28,13.57
1.62,-0.61,25.02,132.47
1.39,2.98,-3.0,32.79
1.05,0.3,54.84,128.26
0.57,1.09,67.5,101.19
0.76,-0.57,116.35,69.63
0.98,2.72,1.26,42.28
1.16,0.53,27.8,133.45
0.07,2.24,48.74,46.66
0.96,-0.2,89.19,108.34
0.33,2.28,33.95,55.75
-0.46,2.72,42.08,4.27
-0.66,0.09,114.24,-82.41
1.44,0.84,-24.6,127.0
1.42,-0.78,57.03,117.87
0.27,1.01,98.65,75.63
-0.63,0.53,124.22,-56.16
1.53,3.02,-5.38,31.65
-0.64,1.48,105.69,-10.4
-0.71,2.83,36.51,-9.15
-0.09,0.31,139.33,4.27
0.65,0.22,103.93,94.08
0.52,1.63,44.53,88.76
1.26,1.0,-8.68,124.33
1.17,-0.03,56.52,129.16
-0.48,0.87,127.15,-18.8
0.67,-0.3,118.69,73.29
0.03,-0.04,140.96,2.03
0.72,2.07,13.02,75.65
1.27,0.61,8.74,134.53
1.13,2.52,-11.35,51.01
0.85,1.82,7.76,89.6
-0.43,1.35,111.49,7.91
-0.37,-0.28,123.96,-64.38
0.49,-0.25,129.3,53.55
1.46,2.28,-35.93,54.49
-0.46,0.26,130.96,-49.11
0.73,1.33,38.24,105.9
1.37,1.75,-37.83,85.46
-0.56,-0.2,112.73,-83.57
-0.68,-0.64,80.52,-107.36
0.5,-0.23,128.48,55.9
1.03,-0.36,87.38,107.88
1.33,-0.22,44.97,132.78
-0.29,0.99,124.48,10.84
0.87,2.45,1.33,55.97
-0.2,0.03,138.49,-26.39
1.01,2.49,-5.77,53.53
0.73,1.83,18.13,87.57
0.82,2.5,4.54,53.12
1.38,2.08,-35.93,67.22
0.7,2.9,16.45,31.06
1.15,2.36,-16.18,58.69
-0.39,0.42,134.52,-31.05
1.5,2.42,-33.08,47.17
-0.52,1.96,81.81,11.8
-0.19,0.43,137.88,-3.17
-0.69,1.78,91.76,-5.98
1.63,1.14,-56.33,105.82
0.41,1.79,46.5,78.75
0.89,2.76,6.09,40.05
0.19,2.63,32.27,33.63
0.49,1.83,38.42,80.75
-0.07,2.61,40.45,25.11
-0.56,2.07,76.21,9.22
1.69,1.77,-62.46,68.17
1.66,2.44,-39.28,40.65
1.67,-0.38,6.72,138.42
0.84,2.59,4.67,48.4
0.57,0.55,96.37,95.91
0.81,1.53,21.04,101.8
0.14,2.43,38.9,41.75
-0.48,2.03,77.43,15.28
-0.06,1.08,114.63,41.71
-0.0,1.48,90.99,54.77
1.71,1.17,-65.06,99.39
1.46,1.85,-44.71,76.25
1.31,0.28,21.12,138.08
-0.11,-0.69,123.8,-48.9
-0.66,2.86,35.57,-8.26
0.18,0.43,129.69,46.9
0.58,2.22,20.11,65.55
0.35,0.62,111.88,74.86
0.55,3.14,26.38,16.28
0.18,0.17,136.28,34.26
1.18,2.75,-6.01,40.51
1.53,-0.5,31.82,133.08
0.02,-0.62,131.38,-29.34
1.55,0.37,-17.03,137.66
0.72,0.41,88.12,106.45
1.73,2.23,-51.22,44.76
1.4,2.92,-6.41,33.93
0.99,-0.56,97.18,94.83
-0.75,-0.35,87.87,-107.64
0.6,1.38,49.1,99.02
-0.69,0.37,118.54,-72.04
1.23,2.36,-20.82,57.21
1.54,-0.3,20.51,137.98
-0.34,0.35,136.07,-28.13
1.12,2.73,-4.3,41.62
-0.78,2.69,42.84,-8.62
1.68,-0.58,15.57,134.5
-0.28,1.76,87.64,31.01
0.39,0.35,120.16,69.78
0.61,-0.58,125.46,50.92
1.65,-0.72,26.08,129.82
0.27,0.15,133.1,45.37
1.36,1.49,-34.68,99.91
0.28,1.44,74.47,78.16
0.06,-0.5,135.61,-18.27
-0.2,1.18,114.92,28.59
1.71,2.62,-32.46,34.14
1.16,1.05,1.53,122.99
0.48,0.62,101.23,88.73
1.43,2.88,-9.47,34.54
0.7,2.13,13.42,72.26
1.55,-0.75,40.11,125.44
0.4,3.06,26.98,16.27
0.51,0.17,117.82,76.57
-0.58,2.65,45.61,1.16
1.05,0.15,62.72,125.86
0.01,-0.27,139.15,-13.28
1.11,2.27,-15.2,64.04
1.05,0.48,45.03,129.55
0.11,2.91,30.89,16.11
1.49,0.73,-26.31,129.53
0.55,1.81,34.28,83.69
1.24,0.42,23.03,136.12
0.54,-0.06,122.55,69.61
1.26,2.75,-9.23,39.9
-0.53,3.1,27.94,-13.72
0.52,3.06,24.83,19.38
-0.1,2.87,34.32,11.38
-0.42,1.49,104.93,13.18
-0.46,1.5,104.9,9.25
1.2,0.27,36.7,134.88
1.1,2.93,4.32,33.96
0.5,1.05,76.62,96.22
-0.58,2.05,77.47,7.59
0.92,-0.12,90.42,107.88
0.25,0.72,114.42,66.65
1.4,0.8,-17.75,129.22
0.34,-0.21,135.61,35.81
0.11,1.36,91.01,64.16
0.03,1.02,113.33,50.29
0.05,1.06,110.35,53.56
0.22,0.34,130.53,47.98
0.52,0.84,86.14,96.51
1.53,-0.51,32.29,132.79
-0.29,3.09,30.59,-6.17
-0.14,1.78,81.36,42.87
-0.02,1.57,87.13,53.27
0.74,2.73,11.45,40.25
-0.02,2.82,34.16,16.7
-0.18,1.99,71.58,38.04
-0.11,-0.72,122.6,-50.03
-0.58,2.6,48.05,2.41
0.84,-0.41,107.39,86.97
1.25,1.17,-14.17,117.94
-0.07,0.89,123.31,34.2
0.6,2.97,20.95,25.71
1.41,3.02,-1.56,32.07
1.25,1.93,-27.84,79.5
-0.49,0.18,128.26,-57.25
-0.62,0.12,118.26,-76.34
0.51,1.36,58.84,94.54
1.09,2.81,-0.15,38.42
1.55,-0.56,31.97,131.96
1.0,0.64,42.66,127.23
-0.28,2.33,57.29,25.04
0.14,0.96,110.11,61.02
0.98,0.19,69.36,122.06
0.87,0.82,48.91,120.34
0.64,2.44,14.08,54.74
-0.7,2.74,40.91,-6.35
-0.49,1.37,110.92,1.92
-0.47,2.88,35.75,-2.21
1.21,2.06,-24.19,73.42
-0.28,2.53,48.1,19.03
1.31,0.3,20.02,138.05
1.55,1.91,-50.45,68.76
-0.51,0.96,124.58,-18.06
0.44,-0.22,131.48,48.63
1.42,0.77,-19.0,129.81
0.34,-0.6,134.23,14.54
-0.24,2.5,48.56,22.0
-0.78,-0.58,72.65,-114.26
0.06,0.91,116.94,50.53
1.11,2.57,-8.98,48.83
-0.24,1.57,96.65,32.97
0.37,-0.65,133.04,15.9
0.55,1.93,29.92,78.74
0.62,0.45,96.4,98.22
1.27,1.88,-29.52,81.68
0.17,0.59,124.63,52.44
0.11,2.98,30.55,12.28
1.17,2.72,-6.75,41.76
0.54,2.01,28.11,74.89
1.21,-0.64,76.66,110.14
1.47,0.43,-9.13,137.61
-0.03,0.58,132.85,26.17
0.06,2.81,32.86,19.91
-0.66,0.42,121.36,-65.8
1.04,-0.53,91.54,101.02
0.95,2.69,1.72,43.66
-0.43,2.2,67.29,18.06
0.91,3.04,14.8,28.12
1.18,1.08,-2.22,121.96
0.93,1.71,3.19,95.38
0.66,1.26,49.12,104.41
0.04,1.71,76.13,57.56
-0.62,1.79,91.45,0.67
-0.45,1.99,79.13,17.57
1.15,1.72,-17.85,93.25
-0.35,1.73,91.22,24.51
0.36,1.71,54.16,78.58
-0.16,0.32,139.2,-4.94
0.51,1.02,77.3,96.94
0.39,-0.02,130.82,52.59
0.59,0.56,93.93,98.05
-0.56,0.88,125.07,-28.38
1.73,1.38,-68.61,86.65
0.85,1.74,9.92,93.43
0.16,2.78,31.02,24.71
-0.74,-0.61,75.55,-111.65
1.52,0.45,-17.01,136.56
1.17,0.61,22.13,132.99
1.21,-0.4,68.28,120.3
1.02,2.09,-9.96,75.02
0.53,0.42,106.19,88.21
0.04,0.37,136.37,25.36
-0.23,-0.43,127.18,-53.33
1.72,2.79,-23.84,31.17
-0.2,1.28,110.21,31.42
-0.42,0.08,130.38,-53.41
0.74,-0.38,114.98,77.36
0.07,-0.01,140.69,9.31
1.3,0.46,12.66,136.88
-0.12,0.14,140.37,-9.2
0.51,0.33,111.77,82.94
0.95,1.15,22.26,117.43
1.66,1.83,-59.36,66.88
0.53,2.11,25.98,69.92
0.41,2.45,26.04,49.56
1.5,0.12,3.38,140.72
1.28,1.38,-24.09,107.86
-0.48,2.56,49.47,8.31
0.06,1.78,71.22,58.18
-0.01,2.97,31.9,9.07
-0.67,2.43,57.06,0.61
0.46,2.08,31.72,69.31
1.55,3.08,-2.74,31.17
-0.58,2.0,80.2,7.25
0.61,1.76,31.07,87.62
1.19,2.62,-11.2,45.75
0.05,1.01,112.78,52.28
1.21,3.14,10.86,29.04
1.0,-0.67,98.5,90.19
0.71,1.7,24.29,92.8
-0.77,1.21,111.5,-36.44
-0.22,0.58,135.4,0.61
-0.51,0.42,129.83,-46.93
0.47,1.8,41.28,81.04
0.62,2.68,15.68,41.29
-0.18,-0.48,128.06,-49.12
0.12,-0.7,131.39,-19.85
1.02,-0.77,98.3,86.89
0.05,-0.05,140.89,4.3
0.91,1.3,19.97,112.04
-0.17,0.1,139.63,-18.4
1.63,2.61,-30.11,36.87
0.31,3.1,28.87,11.65
-0.59,3.01,30.17,-11.52
0.79,-0.24,107.42,89.84
1.2,1.39,-15.68,108.98
1.6,3.07,-4.84,31.01
0.9,0.91,40.43,120.8
-0.5,-0.27,114.96,-79.52
1.4,3.06,0.88,31.49
-0.36,-0.43,119.2,-69.37
0.98,2.17,-7.09,70.96
-0.61,1.38,109.97,-10.98
0.33,-0.41,136.18,23.47
1.45,1.57,-44.23,92.04
0.16,2.07,51.21,57.18
1.57,0.97,-45.28,117.13
1.06,0.03,67.48,123.79
0.83,2.8,9.47,37.65
1.37,2.84,-9.33,36.07
-0.37,3.05,30.94,-6.6
1.6,0.48,-29.32,133.99
1.06,1.24,5.4,116.04
0.41,2.49,25.47,47.44
-0.25,0.11,137.79,-28.95
0.78,0.71,65.58,115.3
0.84,-0.13,99.11,99.89
-0.48,1.34,112.17,1.97
1.08,2.17,-14.14,69.9
1.04,2.7,-1.91,43.18
-0.41,2.4,56.49,15.96
0.06,1.09,108.31,55.36
0.76,-0.08,105.1,93.83
1.28,0.8,-2.15,130.41
0.1,2.5,38.44,36.94
0.44,-0.46,132.8,35.53
0.91,0.33,70.65,119.92
1.64,0.01,-10.3,140.62
0.59,-0.4,125.47,58.23
0.42,1.82,44.41,78.2
-0.66,3.05,27.76,-15.17
-0.62,1.95,83.11,3.44
1.6,-0.25,9.53,139.63
1.1,1.49,-7.83,105.47
1.13,0.61,27.43,131.99
1.03,0.3,57.39,127.14
0.01,-0.4,136.87,-20.05
0.14,1.16,99.87,65.0
-0.47,2.33,60.99,13.77
0.38,2.22,32.74,60.25
0.33,1.57,63.58,79.91
0.68,2.68,13.18,42.16
-0.7,0.64,120.68,-58.7
0.24,1.66,65.75,72.49
-0.27,0.07,136.79,-33.87
0.09,-0.3,139.44,-3.74
0.18,0.9,110.53,63.9
0.75,-0.2,109.81,87.37
0.01,-0.45,135.76,-22.57
0.63,-0.47,123.79,59.43
1.25,2.51,-17.7,49.73
0.09,2.19,49.83,49.47
1.59,-0.03,-1.06,140.98
1.64,-0.22,2.32,140.17
0.68,2.61,12.48,45.94
1.15,1.22,-4.29,116.85
-0.33,0.3,136.33,-29.52
0.62,1.77,29.81,87.52
-0.38,-0.4,118.97,-70.58
0.79,0.61,69.88,115.29
0.16,2.15,47.85,54.35
0.54,-0.34,127.67,55.14
-0.36,2.26,62.71,21.75
1.3,2.37,-24.49,55.14
0.2,0.74,116.72,61.5
1.72,2.22,-51.17,45.65
0.46,1.12,76.55,93.18
0.05,2.28,48.03,44.19
1.07,2.02,-13.64,78.28
0.13,-0.24,139.94,5.11
-0.33,1.14,119.28,11.97
-0.2,-0.73,117.17,-61.17
1.53,1.63,-51.48,84.92
0.54,1.11,69.41,99.04
0.87,2.55,2.57,50.62
-0.48,-0.63,100.74,-88.98
-0.15,1.44,100.28,39.99
1.15,0.08,53.51,130.33
1.63,-0.78,31.21,127.17
0.19,0.17,135.93,35.62
1.09,1.24,1.91,116.15
1.72,1.44,-67.77,84.03
-0.69,0.56,120.86,-61.87
0.64,2.26,15.58,64.52
-0.6,1.61,100.23,-1.98
0.31,0.61,115.22,69.99
1.36,0.95,-19.06,124.74
-0.57,-0.66,90.79,-98.25
0.8,1.16,39.05,112.58
0.08,0.38,135.01,31.29
-0.47,1.51,104.52,8.48
1.15,2.51,-12.64,51.25
1.01,0.29,60.45,125.82
0.0,2.1,58.23,47.48
-0.56,0.28,125.72,-60.88
-0.41,2.53,50.16,12.63
-0.7,-0.45,88.24,-105.6
1.16,1.1,-0.63,121.29
0.45,2.28,27.03,59.41
0.39,2.92,25.32,23.48
1.07,0.63,34.2,129.98
-0.46,1.49,105.38,8.97
1.64,2.56,-32.91,37.86
-0.22,1.1,118.97,23.62
-0.61,0.63,125.48,-48.17
-0.23,1.14,117.49,23.82
1.69,1.67,-63.92,73.47
0.42,2.36,27.08,54.52
1.65,-0.76,27.81,128.47
1.15,0.62,24.25,132.41
-0.48,0.54,131.18,-36.41
-0.57,-0.04,117.48,-77.92
-0.28,0.56,135.51,-8.57
-0.74,1.62,98.55,-15.6
0.73,0.43,86.05,107.77
1.61,0.51,-32.08,132.85
0.82,0.63,65.3,117.48
0.29,2.42,32.45,47.6
-0.03,0.15,140.57,4.0
-0.16,-0.72,119.94,-56.09
-0.66,3.01,29.29,-13.6
0.61,0.21,108.01,89.48
-0.51,1.71,94.99,9.28
1.09,1.42,-4.62,108.72
-0.09,1.52,93.37,46.73
-0.13,1.66,87.52,43.81
-0.74,1.93,83.95,-6.93
-0.35,2.5,50.68,16.54
-0.35,2.72,41.36,8.86
1.01,2.0,-8.78,80.04
-0.39,2.81,38.25,3.64
-0.12,-0.63,125.62,-47.79
-0.28,0.1,136.76,-33.61
1.45,0.42,-5.85,137.93
-0.11,0.47,136.95,9.93
0.64,0.65,84.22,104.2
0.66,2.35,13.41,59.94
-0.0,-0.61,131.08,-31.51
0.78,0.06,97.85,101.44
0.92,1.34,17.12,110.87
1.08,-0.42,83.98,109.57
-0.06,2.52,43.13,29.49
-0.79,2.12,73.65,-7.68
-0.69,-0.48,87.79,-105.38
-0.75,1.8,90.29,-10.91
-0.27,2.67,42.33,14.21
-0.58,-0.46,99.78,-94.56
0.68,1.3,44.99,104.54
1.04,2.96,7.58,32.54
0.96,0.23,69.76,121.51
-0.01,1.84,71.9,52.3
-0.01,0.5,134.52,25.02
0.54,1.61,43.66,90.25
1.17,1.71,-19.58,93.41
1.63,0.44,-31.42,134.14
1.18,-0.68,81.03,105.88
0.82,3.0,15.85,28.36
-0.28,1.18,116.84,19.32
-0.71,2.72,41.83,-6.28
-0.24,1.13,118.15,22.3
0.46,2.29,26.22,59.17
1.54,2.96,-8.95,32.2
-0.45,0.77,129.65,-20.11
0.5,1.81,38.42,81.88
1.18,0.01,53.2,130.58
0.53,2.39,20.55,55.56
0.27,0.92,103.33,74.0
-0.01,0.01,141.0,-0.86
1.29,-0.74,70.72,111.38
1.0,0.08,72.39,120.87
-0.75,0.5,116.22,-72.23
1.14,-0.4,76.53,115.23
-0.51,1.4,109.67,0.76
0.17,-0.74,131.06,-15.13
1.46,0.45,-8.79,137.34
1.34,0.6,-0.18,135.01
